dataset,Ek,treeType,Pdisc,NumFolds,Ncentro,MS,SumStra,FinalClassif,Pconf,Pprun,PprunMaxBoxes,Pmerg,Pgrow,PprunDS,Etf,Esim,EuseSameRandomSamples,Eparallel,pctCorrect,pctIncorrect,pctUnclassified,precisionClass0,recallClass0,specificityClass0,accuracyClass0,ROCAUCClass0,classifierBuildTimeMax,classifierBuildTimeAvg,classifierBuildPeakMemUsageMax,classifierBuildPeakMemUsageAvg,classifierClassificationTimeMax,classifierClassificationTimeAvg,classifierClassificationPeakMemUsageMax,classifierClassificationPeakMemUsageAvg,numClasses,numAttributes,numInstances,conflictBoxes,mergedBoxesCount,cubesBuiltMax,cubesBuiltAvg,cubeCountRatioAfterMergingMax,cubeCountRatioAfterMergingAvg,cubeCompressionRatioMax,cubeCompressionRatioAvg,finalCubeCountMax,finalCubeCountAvg,cutBoxesAtBuildTreeMax,cutBoxesAtBuildTreeAvg,treeDepthMax,treeDepthAvg
MAGICGammaTelescope.arff,1,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,,,,84.079915878,15.920084122,0,85.7516138949,90.4800518975,72.278708134,84.079915878,0.8261772311,7791,7059.5,867328168,-45412227.2,2,1.5,17377488,-2159472,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,1,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,,,,87.46,12.54,0,95.717884131,96.3244613435,99.8230180626,99.685,0.9841687724,6187,4203.1,530447864,67643383.2,10,7.6,15173520,15172164.8,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,4,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,92.8033866416,7.1966133584,0,95.1044776119,96.253776435,82.5902335456,93.2267168391,0.9078633235,498,264.8,90932984,90932746.4,1,0.3,15157288,1232244,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,4,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,99.706744868,0.293255132,0,99.5169082126,99.7578692494,99.9136069114,99.8900293255,0.9983573808,1618,1031.1,303109032,-126387932,1,0.2,15159952,15159920,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,4,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,92.4798956749,7.5201043251,0,94.1431670282,93.400286944,91.0645339217,92.4798956749,0.9380379706,3540,2008.6,363730952,-79405908,1,0.3,15159232,600726.4,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,4,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,84.3638275499,15.6361724501,0,85.9370199693,90.7314304249,72.6226076555,84.3638275499,0.830635742,12002,9305.9,871438864,-4921008,2,1.4,17496880,16383386.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,4,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,87.72,12.28,0,95.7340025094,96.7046894804,99.8230180626,99.7,0.9859466736,2750,2510,624414568,120103941.6,9,6.6,12757656,9182229.6,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,16,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,92.5682031985,7.4317968015,0,95.0418160096,96.1329305136,82.3779193206,93.0856067733,0.9024066555,237,191,91681408,74261991.2,1,0.2,9169984,9169952,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,16,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,99.6517595308,0.3482404692,0,99.3961352657,99.6368038741,99.8920086393,99.853372434,0.9976440626,825,798,320885064,-112303369.6,1,0.1,9172304,9171826.4,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,16,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,92.5450988915,7.4549011085,0,94.0223262514,93.6513629842,90.8439051296,92.5450988915,0.9383270118,1728,1647.6,366686216,-69226808,1,0.5,9171008,9170913.6,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,16,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,84.1640378549,15.8359621451,0,85.9346082665,90.3665261109,72.7272727273,84.1640378549,0.8273704692,7608,7290.5,872612920,-20082437.6,2,1.3,17449352,-86228,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,16,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,87.645,12.355,0,94.9937421777,96.1977186312,99.791785956,99.65,0.9853495756,2605,2402.9,676584736,-214171789.6,9,7,17376696,17348480,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,1,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,,,,92.1448730009,7.8551269991,0,95.0750750751,95.6495468278,82.5902335456,92.756349953,0.9072462653,67,59.2,17402648,17372134.4,1,0.1,17406960,17378260.8,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,1,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,,,,99.633431085,0.366568915,0,99.7575757576,99.6368038741,99.9568034557,99.9083577713,0.9975809151,283,217.6,52215560,52201430.4,1,0.3,17409632,15663963.2,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,1,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,,,,92.3277548359,7.6722451641,0,93.5911206588,93.7589670014,90.1268615554,92.3277548359,0.9304132002,547,519.4,69620976,57432017.6,1,0.1,17408944,15666492.8,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,1,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,,,,84.1114616193,15.8885383807,0,85.9737248841,90.2124554006,72.8618421053,84.1114616193,0.8287223586,1564,1527.6,713608344,-173559753.6,2,1.5,17420152,17411780,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,1,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,,,,87.07,12.93,0,94.8492462312,95.690747782,99.7865806049,99.625,0.9812412407,1534,1471.8,190961400,158016452.8,7,6.2,17397056,17379104.8,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,4,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,91.8156161806,8.1843838194,0,94.8856799037,95.2870090634,81.9532908705,92.3330197554,0.9007081417,106,64.8,17404656,17382401.6,1,0.6,17406344,17384071.2,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,4,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,99.4868035191,0.5131964809,0,99.1556091677,99.5157384988,99.848812095,99.7983870968,0.9978559923,280,226.9,52213976,52205873.6,1,0.3,17409016,17406394.4,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,4,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,92.2625516192,7.7374483808,0,93.5842293907,93.6513629842,90.1268615554,92.2625516192,0.9299462039,548,517.9,69618248,53943574.4,1,0.2,17408328,17404792.8,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,4,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,84.5215562566,15.4784437434,0,86.2807234503,90.5205968213,73.4599282297,84.5215562566,0.836160388,1604,1492.3,713627752,-180468825.6,2,1.2,17420328,17413386.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,4,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,87.04,12.96,0,94.3679599499,95.5640050697,99.7657592005,99.6,0.9807687677,1522,1432.2,225940912,192700822.4,7,6.2,17396160,17377158.4,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,16,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,92.3330197554,7.6669802446,0,95.3530476765,95.4682779456,83.6518046709,92.8504233302,0.9142237702,70,62.7,17405072,17381500,0,0,17406760,17385795.2,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,16,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,99.3401759531,0.6598240469,0,99.0338164251,99.2736077482,99.8272138229,99.7434017595,0.9964396843,260,230.5,52214960,52203975.2,1,0.4,17409432,17405761.6,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,16,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,92.7624429472,7.2375570528,0,94.2980873331,93.7230989957,91.2851627137,92.7624429472,0.9385933015,587,522.3,52215224,52210265.6,1,0.5,17408744,17407174.4,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,16,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,84.1167192429,15.8832807571,0,85.803276167,90.4719429127,72.3983253589,84.1167192429,0.8420359039,1560,1508.4,713599632,-177055680,2,1.1,17420256,17411505.6,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,16,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,86.695,13.305,0,93.0348258706,94.8035487959,99.7085003383,99.515,0.9773188866,1548,1433.3,226265256,187537312.8,7,6.2,17394840,15641875.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,1,vc,0,10,,,,J48,,,,,,,,,,,92.7093132643,7.2906867357,0,95.4819277108,95.7703927492,84.076433121,93.1796801505,0.9254982329,245,80.9,5079408,2027553.6,4,2.3,5155824,2796467.2,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,1,vc,0,10,,,,J48,,,,,,,,,,,99.6517595308,0.3482404692,0,99.6363636364,99.5157384988,99.9352051836,99.8717008798,0.9982538346,177,167.2,2532840,2532645.6,5,2.2,2537016,2536984,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,1,vc,0,10,,,,J48,,,,,,,,,,,92.9797870028,7.0202129972,0,94.0335834227,94.4045911047,90.7887479316,92.9797870028,0.9386920226,405,373.1,22798424,9118204,2,1.2,2536336,2536300,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,1,vc,0,10,,,,J48,,,,,,,,,,,85.0578338591,14.9421661409,0,85.7411871045,92.3045734674,71.6955741627,85.0578338591,0.8698502248,872,817,72880864,44530135.2,2,1.1,2632936,2618101.6,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,1,vc,0,10,,,,J48,,,,,,,,,,,87.98,12.02,0,96.6794380587,95.9442332066,99.8646608714,99.71,0.983534564,1246,1147.2,126524368,75575214.4,8,6.9,2904392,2755236.8,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MiniBooNE_balanced.arff,1,vc,0,10,,,,J48,,,,,,,,,,,89.887809756,10.112190244,0,90.4107688038,89.2416853871,90.5339872325,89.887809756,0.8862797467,27947,26938.9,436874864,-52975432.8,7,5.5,11563808,10837628,2,51,73001,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,4,vc,0,10,,,,J48,,,,,,,,0,,,93.0385700847,6.9614299153,0,93.7608318891,98.0664652568,77.0700636943,93.4148635936,0.9531067793,47,42,11492592,5746289.6,1,0.3,11494144,11494112,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,4,vc,0,10,,,,J48,,,,,,,,0,,,99.0469208211,0.9530791789,0,97.7380952381,99.3946731235,99.5896328294,99.5601173021,0.9996760259,176,168,11492632,11492437.6,1,0.8,11496808,11496776,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,4,vc,0,10,,,,J48,,,,,,,,0,,,92.0017387524,7.9982612476,0,92.0723226704,94.9784791966,87.4241588527,92.0017387524,0.9646465706,269,237.5,22984712,22979752.8,1,0.6,11496088,11493603.2,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,4,vc,0,10,,,,J48,,,,,,,,0,,,85.3364879075,14.6635120925,0,85.7496066532,92.8073305222,71.5610047847,85.3364879075,0.9050654796,545,522.5,45993152,44825367.2,3,2.1,11507656,11507627.2,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,4,vc,0,10,,,,J48,,,,,,,,0,,,86.385,13.615,0,92.7160493827,95.1837769328,99.692884285,99.515,0.9954355866,753,722.1,195377568,179214990.4,22,21,11508408,11504349.6,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MiniBooNE_balanced.arff,4,vc,0,10,,,,J48,,,,,,,,0,,,91.0412186134,8.9587813866,0,91.5677025527,90.4087447263,91.6737444862,91.0412186134,0.962493983,15232,14644.5,346181280,-127207177.6,11,10.5,13735144,13552534.4,2,51,73001,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,16,vc,0,10,,,,J48,,,,,,,,0,,,89.4637817498,10.5362182502,0,92.1928817451,97.0392749245,71.1252653928,91.2982126058,0.9570060487,37,34.2,13768464,6861783.2,1,0.6,13789816,13763217.6,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,16,vc,0,10,,,,J48,,,,,,,,0,,,98.038856305,1.961143695,0,96.7113276492,96.1259079903,99.4168466523,98.9186217009,0.9992449757,166,156.8,13788120,13786831.2,2,2,13792480,13791169.6,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,16,vc,0,10,,,,J48,,,,,,,,0,,,91.52358183,8.47641817,0,91.3163335631,95.050215208,86.1003861004,91.52358183,0.9587233047,190,176,13788336,13788141.6,1,1,13791832,13791796,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,16,vc,0,10,,,,J48,,,,,,,,0,,,85.483701367,14.516298633,0,84.8162968352,94.5345442751,68.7948564593,85.483701367,0.9094847671,383,360.4,41368384,41355682.4,6,5.8,13803328,13799793.6,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,16,vc,0,10,,,,J48,,,,,,,,0,,,83.65,16.35,0,90.2469135802,92.6489226869,99.588777263,99.315,0.9961151521,570,560.4,206821864,206007953.6,71,69.5,13787080,13738342.4,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MiniBooNE_balanced.arff,16,vc,0,10,,,,J48,,,,,,,,0,,,91.9151792441,8.0848207559,0,93.5203094778,90.0717768889,93.758733116,91.9151792441,0.9720204877,10130,9845.1,308449976,-132517769.6,33,32.2,13572520,13347550.4,2,51,73001,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,64,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,77.8457196613,22.1542803387,0,77.8457196613,100,0,77.8457196613,0.4989095644,583,134.8,12627808,5051247.2,5,2.6,2527384,2527352,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,64,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,68.75,31.25,0,NaN,0,100,84.8607038123,0.690340918,142,99.1,37884104,10607704.8,29,4.9,2530048,2277027.2,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,64,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,60.5955227125,39.4044772875,0,60.5955227125,100,0,60.5955227125,0.5003090228,103,81.1,35362192,5809332,2,1.3,2529368,2276412,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,64,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,72.1030494217,27.8969505783,0,71.5706741987,94.5183263055,30.7715311005,72.1030494217,0.6171819105,499,314.9,293425480,207554512,2,1.1,10496392,9441414.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,64,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,25.965,74.035,0,49.8161764706,34.3472750317,98.5789391494,96.045,0.7412815482,346,141.1,115423632,102842042.4,8,5.9,10496792,9447100,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,128,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,77.8457196613,22.1542803387,0,77.8457196613,100,0,77.8457196613,0.4994387464,126,46.4,20961416,9432727.2,1,0.2,10482464,8385996.8,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,128,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,54.3438416422,45.6561583578,0,NaN,0,100,84.8607038123,0.595522673,100,69.7,10480992,9432726.4,1,0.2,10485160,9436628,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,128,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,60.5955227125,39.4044772875,0,60.5955227125,100,0,60.5955227125,0.5003090228,200,125.1,52411968,40881377.6,1,0.1,10484480,5629159.2,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,128,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,71.7770767613,28.2229232387,0,71.2394778578,94.7048329549,29.5005980861,71.7770767613,0.6251891692,680,532.1,355803608,-96905891.2,3,1.2,10488848,7695198.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,128,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,28.035,71.965,0,53.7844036697,59.4423320659,97.9022435063,96.385,0.8031795393,281,220.8,168931824,121187807.2,10,7.6,10492464,10492435.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,256,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,77.8457196613,22.1542803387,0,77.8457196613,100,0,77.8457196613,0.4994387464,85,55.9,10476664,10476462.4,1,0.3,10478168,7986172,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,256,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,65.2675953079,34.7324046921,0,NaN,0,100,84.8607038123,0.6520488288,133,95.5,73367104,16765528.8,1,0.4,10480832,10480800,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,256,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,60.5955227125,39.4044772875,0,60.5955227125,100,0,60.5955227125,0.5003090228,199,106.6,62874384,15716256.8,1,0.3,10480152,10480116,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,256,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,71.1303890641,28.8696109359,0,70.5004495055,95.3859876743,26.4055023923,71.1303890641,0.6151134707,844,579.4,482125720,4777656,2,1.3,10490936,10477635.2,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,256,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,31.255,68.745,0,54.3665436654,56.020278834,98.0688147416,96.41,0.7965387582,496,388.9,288743752,-165344420.8,11,9.6,10422904,10409060,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,512,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,77.8457196613,22.1542803387,0,77.8457196613,100,0,77.8457196613,0.500591401,106,88.2,64683520,15817544.8,1,0.1,10389720,10389688,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,512,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,57.2763929619,42.7236070381,0,NaN,0,100,84.8607038123,0.6158776063,236,154.8,137471136,135352541.6,3,0.4,10392384,9353130.4,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,512,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,67.2245164095,32.7754835905,0,69.7652872143,81.0258249641,46.001103144,67.2245164095,0.6355096422,173,160.1,127050536,124953356,1,0.2,10391704,9352514.4,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,512,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,72.5078864353,27.4921135647,0,71.5883532916,95.4995134609,30.1136363636,72.5078864353,0.6434382648,732,595.8,696564088,187334164,1,0.8,16606840,16599120.8,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,512,opc,0,10,0.01,DAC,Distance,J48,,,,,,,,0,,,32.51,67.49,0,61.9623655914,58.4283903676,98.5268856384,96.945,0.7915972043,1563,718.4,531205608,68566052,11,8.5,16613712,16605530.4,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,64,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,77.8457196613,22.1542803387,0,77.8457196613,100,0,77.8457196613,0.4989095644,15,12.9,18211216,16759069.6,0,0,16599448,14939487.2,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,64,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,45.3995601173,54.6004398827,0,38.5887541345,84.7457627119,75.939524838,77.2727272727,0.8165455577,28,25.2,18211216,16759069.6,1,0.5,16602112,11771580,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,64,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,60.5955227125,39.4044772875,0,60.5955227125,100,0,60.5955227125,0.5003090228,37,29,18211216,16759069.6,1,0.3,16601432,16601396,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,64,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,76.2092534175,23.7907465825,0,77.7769871202,88.6312033733,53.3044258373,76.2092534175,0.7173202276,92,88.7,16597944,16597742.4,1,0.7,16612960,16612931.2,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,64,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,33.775,66.225,0,57.3791348601,57.1609632446,98.2562073812,96.635,0.7926633776,158,91.4,66408504,21578820.8,10,6.4,16613744,16613715.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,128,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,77.8457196613,22.1542803387,0,77.8457196613,100,0,77.8457196613,0.4994387464,27,22.4,16597944,11618464.8,1,0.1,16599416,1490013.6,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,128,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,44.4648093842,55.5351906158,0,36.6494845361,86.0774818402,73.4557235421,75.366568915,0.8016977915,42,39,16597944,16597742.4,1,0.3,16602112,16602080,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,128,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,60.5955227125,39.4044772875,0,60.5955227125,100,0,60.5955227125,0.5003090228,57,42.9,16597944,16597742.4,1,0.1,16601432,16601396,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,128,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,76.1829652997,23.8170347003,0,78.4619874508,87.2040220564,55.8612440191,76.1829652997,0.7392380447,140,132.8,134410784,132958628.8,1,0.5,16612960,16612931.2,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,128,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,36.245,63.755,0,51.4705882353,62.1039290241,97.5951277914,96.195,0.8087603816,277,160,150164936,133728655.2,6,5.7,16613744,16613715.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,256,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,77.8457196613,22.1542803387,0,77.8457196613,100,0,77.8457196613,0.4994387464,90,44.3,18211216,16759069.6,0,0,16599416,11073316.8,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,256,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,43.1634897361,56.8365102639,0,34.4777562863,86.3196125908,70.7343412527,73.0938416422,0.7845011479,116,78.8,82993200,23398617.6,0,0,16602112,16602080,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,256,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,60.5955227125,39.4044772875,0,60.5955227125,100,0,60.5955227125,0.5003090228,120,78,66406880,21578658.4,1,0.1,16601432,14941269.6,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,256,opc,0,10,0.01,DAC,Greedy,J48,,,,,,,,0,,,76.4879074658,23.5120925342,0,78.808092655,87.1796951022,56.7733253589,76.4879074658,0.7206494096,240,225.8,267797624,-171450046.4,1,0.7,16612960,16612931.2,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
